bikeid,start_time,end_time,start_lng,start_lat,end_lng,end_lat
8640183199,2018-09-03 00:00:15,2018-09-03 00:07:29,103.983099,30.691609000000003,103.984214,30.691744
8516500974,2018-09-03 00:00:15,2018-09-03 00:27:24,104.042892,30.607049,104.035672,30.609871
8621535211,2018-09-03 00:00:16,2018-09-03 00:14:11,104.040601,30.551699,104.03347,30.558577000000003
286593203,2018-09-03 00:00:16,2018-09-03 00:09:00,104.04121,30.561817,104.041076,30.559935
8640154400,2018-09-03 00:00:16,2018-09-03 00:07:15,104.041716,30.545763,104.043296,30.546197
8621248934,2018-09-03 00:00:16,2018-09-03 00:27:32,104.042309,30.545011,104.059831,30.549023
286557239,2018-09-03 00:00:16,2018-09-03 00:14:28,104.041579,30.548993,104.044712,30.543074
280075301,2018-09-03 00:00:16,2018-09-03 00:07:26,104.042477,30.545293,104.044161,30.547608
8516501799,2018-09-03 00:00:16,2018-09-03 00:26:54,104.043309,30.558837,104.031844,30.555074
286584427,2018-09-03 00:00:16,2018-09-03 00:39:09,104.047642,30.6472,104.028921,30.626446
8640204825,2018-09-03 00:00:16,2018-09-03 00:14:19,104.041751,30.548209000000003,104.043207,30.544948
286114005,2018-09-03 00:00:16,2018-09-03 00:07:11,104.040866,30.624419,104.042059,30.624273
286662798,2018-09-03 00:00:17,2018-09-03 00:09:01,104.045013,30.586854,104.04361,30.584448
8640038399,2018-09-03 00:00:17,2018-09-03 00:07:12,104.041588,30.591055,104.042894,30.590602
280143349,2018-09-03 00:00:17,2018-09-05 21:07:31,104.048686,30.586506,104.032404,30.586078000000004
286586763,2018-09-03 00:00:17,2018-09-03 10:14:30,104.050364,30.622183000000003,104.041807,30.631768
8640013800,2018-09-03 00:00:17,2018-09-03 00:07:27,104.050223,30.623723,104.051494,30.618175
286710005,2018-09-03 00:00:17,2018-09-03 00:07:12,104.040154,30.590768,104.04286,30.588428000000004
286122803,2018-09-03 00:00:17,2018-09-03 00:14:22,104.040976,30.654048,104.042083,30.656065
8642502779,2018-09-03 00:00:17,2018-09-03 00:20:47,104.04232,30.692703,104.033461,30.685727000000004
286140267,2018-09-03 00:00:17,2018-09-03 00:14:22,104.039622,30.654256,104.038299,30.65469
286059196,2018-09-03 00:00:17,2018-09-03 00:07:25,104.047955,30.690708,104.050273,30.69215100000001
8640129598,2018-09-03 00:00:17,2018-09-03 00:09:01,104.046157,30.585174,104.047532,30.584816
8640100720,2018-09-03 00:00:17,2018-09-03 00:21:03,104.046919,30.594376,104.058143,30.596839000000006
286529453,2018-09-03 00:00:17,2018-09-03 00:14:12,104.030139,30.651739000000006,104.038625,30.647865000000003
286680795,2018-09-03 00:00:17,2018-09-03 00:07:17,104.048748,30.692393,104.047575,30.692704
8620881287,2018-09-03 00:00:17,2018-09-03 00:14:37,104.051701,30.623446,104.058678,30.613987
286043285,2018-09-03 00:00:17,2018-09-03 00:14:35,104.046709,30.616689,104.052572,30.615469
286598001,2018-09-03 00:00:17,2018-09-03 00:07:12,104.041052,30.590148,104.042077,30.591112
8640265111,2018-09-03 00:00:18,2018-09-03 03:14:53,104.039184,30.648656,104.034969,30.649447
8642532394,2018-09-03 00:00:18,2018-09-03 00:07:15,104.044422,30.719524,104.042677,30.71956
7316526749,2018-09-03 00:00:19,2018-09-03 00:07:16,104.048747,30.673749,104.045519,30.677819
8640100917,2018-09-03 00:00:19,2018-09-03 00:20:42,104.048639,30.675378,104.028839,30.679377
286705198,2018-09-03 00:00:19,2018-09-03 00:14:22,104.043488,30.706295,104.040949,30.715643
280044989,2018-09-03 00:00:19,2018-09-03 00:07:15,104.042493,30.71235,104.041865,30.709638
286687433,2018-09-03 00:00:19,2018-09-03 00:14:36,104.046046,30.677781,104.053632,30.676911
286533798,2018-09-03 00:00:19,2018-09-03 00:07:17,104.044424,30.684659000000003,104.048315,30.685542
